flight_id,timestamp,lat,lon,alt,gspeed,vspeed,track,squawk,callsign,source
3ac6c17d,1749797001,44.49202,26.04813,725.0,121.0,-704.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797009,44.49328,26.05421,625.0,120.0,-832.0,74.0,2216,DIR001,ADSB
3ac6c17d,1749797017,44.49454,26.06035,525.0,120.0,-640.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797026,44.49577,26.06637,450.0,122.0,-704.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797034,44.4971,26.07265,350.0,120.0,-576.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797040,44.49806,26.07729,275.0,122.0,-704.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797048,44.49939,26.08383,175.0,122.0,-576.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797059,44.50105,26.09179,100.0,119.0,-64.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797086,44.50315,26.10203,0.0,34.0,0.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797093,44.50337,26.10306,0.0,19.0,0.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797102,44.50343,26.10392,0.0,0.0,0.0,101.0,2216,DIR001,ADSB
3ac6c17d,1749797107,44.5033,26.10412,0.0,12.0,0.0,129.0,2216,DIR001,ADSB
3ac6c17d,1749797112,44.50295,26.1043,0.0,13.0,0.0,163.0,2216,DIR001,ADSB
3ac6c17d,1749797123,44.50232,26.1045,0.0,14.0,0.0,171.0,2216,DIR001,ADSB
3ac6c17d,1749797139,44.50158,26.10353,0.0,0.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797143,44.50151,26.1032,0.0,15.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797164,44.50109,26.10115,0.0,0.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797173,44.5009,26.10023,0.0,17.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797179,44.50075,26.09951,0.0,16.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797187,44.50058,26.09869,0.0,17.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797202,44.50023,26.09698,0.0,18.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797210,44.50013,26.09647,0.0,0.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797226,44.49973,26.09462,0.0,0.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797238,44.49953,26.09364,0.0,13.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797245,44.49946,26.0933,0.0,14.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797266,44.499,26.09109,0.0,0.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797274,44.49882,26.09017,0.0,17.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797282,44.49861,26.08916,0.0,17.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797289,44.49844,26.08831,0.0,18.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797298,44.49824,26.08734,0.0,17.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797309,44.49803,26.0864,0.0,13.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797316,44.49799,26.08618,0.0,13.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797324,44.49781,26.08529,0.0,10.0,0.0,253.0,2216,DIR001,ADSB
3ac6c17d,1749797331,44.49772,26.08488,0.0,7.0,0.0,255.0,2216,DIR001,ADSB
3ac6c17d,1749797339,44.49759,26.08458,0.0,7.0,0.0,233.0,2216,DIR001,ADSB
3ac6c17d,1749797347,44.4973,26.0845,0.0,7.0,0.0,194.0,2216,DIR001,ADSB
3ac6c17d,1749797357,44.497,26.08442,0.0,8.0,0.0,191.0,2216,DIR001,ADSB
3ac6c17d,1749797365,44.49679,26.08457,0.0,7.0,0.0,149.0,2216,DIR001,ADSB
3ac6c17d,1749797369,44.49673,26.08478,0.0,7.0,0.0,115.0,2216,DIR001,ADSB
3ac6c17d,1749797374,44.49675,26.08501,0.0,8.0,0.0,95.0,2216,DIR001,ADSB
3ac6c17d,1749797378,44.49679,26.08524,0.0,9.0,0.0,78.0,2216,DIR001,ADSB
3ac6c17d,1749797382,44.49683,26.08545,0.0,9.0,0.0,75.0,2216,DIR001,ADSB
3ac6c17d,1749797388,44.4969,26.08576,0.0,10.0,0.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797391,44.49693,26.08597,0.0,11.0,0.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797394,44.49698,26.0862,0.0,9.0,0.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797399,44.49702,26.08641,0.0,8.0,0.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797407,44.4971,26.08673,0.0,6.0,0.0,73.0,2216,DIR001,ADSB
3ac6c17d,1749797413,44.49712,26.087,0.0,4.0,0.0,81.0,2216,DIR001,ADSB
3ac6c17d,1749797426,44.49689,26.0871,0.0,5.0,0.0,160.0,2216,DIR001,ADSB
3ac6c17d,1749797437,44.49667,26.08717,0.0,3.0,0.0,163.0,2216,DIR001,ADSB
